Fra,Til,KWH 60 Forbruk
16.09.2019 00:00,16.09.2019 01:00,"3,378"
16.09.2019 01:00,16.09.2019 02:00,"2,756"
16.09.2019 02:00,16.09.2019 03:00,"2,044"
16.09.2019 03:00,16.09.2019 04:00,"0,224"
16.09.2019 04:00,16.09.2019 05:00,"0,145"
16.09.2019 05:00,16.09.2019 06:00,"0,153"
16.09.2019 06:00,16.09.2019 07:00,"0,146"
16.09.2019 07:00,16.09.2019 08:00,"0,291"
16.09.2019 08:00,16.09.2019 09:00,"0,784"
16.09.2019 09:00,16.09.2019 10:00,"2,134"
16.09.2019 10:00,16.09.2019 11:00,"2,076"
16.09.2019 11:00,16.09.2019 12:00,"0,285"
16.09.2019 12:00,16.09.2019 13:00,"1,024"
16.09.2019 13:00,16.09.2019 14:00,"1,129"
16.09.2019 14:00,16.09.2019 15:00,"0,191"
16.09.2019 15:00,16.09.2019 16:00,"0,392"
16.09.2019 16:00,16.09.2019 17:00,"0,182"
16.09.2019 17:00,16.09.2019 18:00,"1,477"
16.09.2019 18:00,16.09.2019 19:00,"1,368"
16.09.2019 19:00,16.09.2019 20:00,"0,507"
16.09.2019 20:00,16.09.2019 21:00,"2,309"
16.09.2019 21:00,16.09.2019 22:00,"1,675"
16.09.2019 22:00,16.09.2019 23:00,"0,637"
16.09.2019 23:00,17.09.2019 00:00,"0,427"
17.09.2019 00:00,17.09.2019 01:00,"2,496"
17.09.2019 01:00,17.09.2019 02:00,"1,347"
17.09.2019 02:00,17.09.2019 03:00,"0,508"
17.09.2019 03:00,17.09.2019 04:00,"0,422"
17.09.2019 04:00,17.09.2019 05:00,"0,331"
17.09.2019 05:00,17.09.2019 06:00,"0,364"
17.09.2019 06:00,17.09.2019 07:00,"0,154"
17.09.2019 07:00,17.09.2019 08:00,"0,318"
17.09.2019 08:00,17.09.2019 09:00,"1,221"
17.09.2019 09:00,17.09.2019 10:00,"1,345"
17.09.2019 10:00,17.09.2019 11:00,0
17.09.2019 11:00,17.09.2019 12:00,"0,128"
17.09.2019 12:00,17.09.2019 13:00,"0,118"
17.09.2019 13:00,17.09.2019 14:00,"0,108"
17.09.2019 14:00,17.09.2019 15:00,"0,415"
17.09.2019 15:00,17.09.2019 16:00,"0,277"
17.09.2019 16:00,17.09.2019 17:00,"0,299"
17.09.2019 17:00,17.09.2019 18:00,"1,408"
17.09.2019 18:00,17.09.2019 19:00,"0,654"
17.09.2019 19:00,17.09.2019 20:00,"0,953"
17.09.2019 20:00,17.09.2019 21:00,"1,699"
17.09.2019 21:00,17.09.2019 22:00,"2,355"
17.09.2019 22:00,17.09.2019 23:00,"4,258"
17.09.2019 23:00,18.09.2019 00:00,"3,268"
18.09.2019 00:00,18.09.2019 01:00,"3,01"
18.09.2019 01:00,18.09.2019 02:00,"1,53"
18.09.2019 02:00,18.09.2019 03:00,"1,536"
18.09.2019 03:00,18.09.2019 04:00,"1,519"
18.09.2019 04:00,18.09.2019 05:00,"1,527"
18.09.2019 05:00,18.09.2019 06:00,"0,272"
18.09.2019 06:00,18.09.2019 07:00,"0,403"
18.09.2019 07:00,18.09.2019 08:00,"0,354"
18.09.2019 08:00,18.09.2019 09:00,"0,243"
18.09.2019 09:00,18.09.2019 10:00,"0,315"
18.09.2019 10:00,18.09.2019 11:00,"0,41"
18.09.2019 11:00,18.09.2019 12:00,"0,362"
18.09.2019 12:00,18.09.2019 13:00,"0,177"
18.09.2019 13:00,18.09.2019 14:00,"0,359"
18.09.2019 14:00,18.09.2019 15:00,"0,343"
18.09.2019 15:00,18.09.2019 16:00,"0,183"
18.09.2019 16:00,18.09.2019 17:00,"1,517"
18.09.2019 17:00,18.09.2019 18:00,"1,726"
18.09.2019 18:00,18.09.2019 19:00,"1,726"
18.09.2019 19:00,18.09.2019 20:00,"2,241"
18.09.2019 20:00,18.09.2019 21:00,"3,613"
18.09.2019 21:00,18.09.2019 22:00,"2,734"
18.09.2019 22:00,18.09.2019 23:00,"2,35"
18.09.2019 23:00,19.09.2019 00:00,"2,752"
19.09.2019 00:00,19.09.2019 01:00,"0,992"
19.09.2019 01:00,19.09.2019 02:00,"0,351"
19.09.2019 02:00,19.09.2019 03:00,"0,263"
19.09.2019 03:00,19.09.2019 04:00,"0,166"
19.09.2019 04:00,19.09.2019 05:00,"0,285"
19.09.2019 05:00,19.09.2019 06:00,"0,239"
19.09.2019 06:00,19.09.2019 07:00,"0,363"
19.09.2019 07:00,19.09.2019 08:00,"0,54"
19.09.2019 08:00,19.09.2019 09:00,"0,227"
19.09.2019 09:00,19.09.2019 10:00,"0,812"
19.09.2019 10:00,19.09.2019 11:00,"2,156"
19.09.2019 11:00,19.09.2019 12:00,"2,106"
19.09.2019 12:00,19.09.2019 13:00,"2,093"
19.09.2019 13:00,19.09.2019 14:00,"2,137"
19.09.2019 14:00,19.09.2019 15:00,"0,528"
19.09.2019 15:00,19.09.2019 16:00,"0,241"
19.09.2019 16:00,19.09.2019 17:00,"0,231"
19.09.2019 17:00,19.09.2019 18:00,"0,231"
19.09.2019 18:00,19.09.2019 19:00,"0,611"
19.09.2019 19:00,19.09.2019 20:00,"1,573"
19.09.2019 20:00,19.09.2019 21:00,"1,262"
19.09.2019 21:00,19.09.2019 22:00,"3,799"
19.09.2019 22:00,19.09.2019 23:00,"2,27"
19.09.2019 23:00,20.09.2019 00:00,"0,975"
20.09.2019 00:00,20.09.2019 01:00,"0,842"
20.09.2019 01:00,20.09.2019 02:00,"0,533"
20.09.2019 02:00,20.09.2019 03:00,"0,279"
20.09.2019 03:00,20.09.2019 04:00,"0,541"
20.09.2019 04:00,20.09.2019 05:00,"0,493"
20.09.2019 05:00,20.09.2019 06:00,"0,467"
20.09.2019 06:00,20.09.2019 07:00,"0,376"
20.09.2019 07:00,20.09.2019 08:00,"0,338"
20.09.2019 08:00,20.09.2019 09:00,"0,902"
20.09.2019 09:00,20.09.2019 10:00,"1,537"
20.09.2019 10:00,20.09.2019 11:00,"0,194"
20.09.2019 11:00,20.09.2019 12:00,"0,174"
20.09.2019 12:00,20.09.2019 13:00,"0,183"
20.09.2019 13:00,20.09.2019 14:00,"0,189"
20.09.2019 14:00,20.09.2019 15:00,"0,599"
20.09.2019 15:00,20.09.2019 16:00,"1,81"
20.09.2019 16:00,20.09.2019 17:00,"0,305"
20.09.2019 17:00,20.09.2019 18:00,"0,319"
20.09.2019 18:00,20.09.2019 19:00,"0,405"
20.09.2019 19:00,20.09.2019 20:00,"1,675"
20.09.2019 20:00,20.09.2019 21:00,"1,557"
20.09.2019 21:00,20.09.2019 22:00,"1,724"
20.09.2019 22:00,20.09.2019 23:00,"2,356"
20.09.2019 23:00,21.09.2019 00:00,"0,508"
21.09.2019 00:00,21.09.2019 01:00,"0,312"
21.09.2019 01:00,21.09.2019 02:00,"0,706"
21.09.2019 02:00,21.09.2019 03:00,"0,527"
21.09.2019 03:00,21.09.2019 04:00,"0,326"
21.09.2019 04:00,21.09.2019 05:00,"0,5"
21.09.2019 05:00,21.09.2019 06:00,"0,322"
21.09.2019 06:00,21.09.2019 07:00,"0,472"
21.09.2019 07:00,21.09.2019 08:00,"1,273"
21.09.2019 08:00,21.09.2019 09:00,"1,515"
21.09.2019 09:00,21.09.2019 10:00,"1,401"
21.09.2019 10:00,21.09.2019 11:00,"0,163"
21.09.2019 11:00,21.09.2019 12:00,"0,323"
21.09.2019 12:00,21.09.2019 13:00,"0,186"
21.09.2019 13:00,21.09.2019 14:00,"0,307"
21.09.2019 14:00,21.09.2019 15:00,"0,322"
21.09.2019 15:00,21.09.2019 16:00,"0,159"
